time,latitude,longitude,depth,mag
0.005244978869477723,0.2288958872668072,0.6632128497989718,0.08238260478817684,0.28846153846153844
0.005263492039523809,0.9326109583922706,0.02000280039205471,0.08238260478817684,0.3076923076923078
0.005336742683351048,0.7606020977341268,0.04604644650251011,0.22443018698354844,0.17307692307692313
0.005347167949922849,0.563439109663989,0.22419138679415118,0.08238260478817684,0.13461538461538458
0.0053601886785101804,0.42092129493714814,0.28399975996639526,0.08238260478817684,0.1923076923076924
0.005703982467509361,0.23236542208225464,0.4858680215230131,0.08238260478817684,0.3846153846153846
0.005864758796249259,0.7764818916971363,0.04316604324605411,0.5988965723843523,0.09615384615384615
0.005933589194589972,0.9725106087699162,0.15214129978196933,0.12881643657787653,0.3076923076923078
0.005979348685450914,0.775147455229656,0.04088572400136048,0.595651197044212,0.17307692307692313
0.006032199866205845,0.671328298059729,0.08521192967015345,0.08238260478817684,0.326923076923077
0.006352972196583595,0.7655395126638018,0.0036005040705697766,0.5299947574706044,0.326923076923077
0.006380348772927258,0.7730123568816889,0.05600784109775381,0.47607159797288856,0.42307692307692313
0.0071728065243352734,0.8062398249219351,0.04940691696837529,0.3200439373892203,0.11538461538461542
0.007200405017505629,0.7676078891883955,0.03864541035744962,0.5157650348253738,0.25
0.007443613798773674,0.17645253409485173,0.7141799851979278,0.08238260478817684,0.326923076923077
0.0076443737505342835,0.7530625316928659,0.05596783549696971,0.286341962703148,0.326923076923077
0.007838689671835208,0.11159892177533437,0.875722601164163,0.08238260478817684,0.28846153846153844
0.00785895646723933,0.9410179081373935,0.1890664693057027,0.15303192950046182,0.2692307692307693
0.008377700316208436,0.7612693159678667,0.0563678915048107,0.2416556407119854,0.326923076923077
0.008777578758854654,0.36140542848754964,0.7299821975076513,0.08238260478817684,0.23076923076923073
0.008798043349691254,0.9613680642664602,0.2720780909327307,0.13355967745962002,0.3846153846153846
0.00880679941578455,0.9607675678560941,0.2694377212809793,0.1437950919939087,0.34615384615384626
0.008850029778464163,0.771477754944087,0.04224591442801984,0.5602017125596026,0.1923076923076924
0.008924329702938882,0.8905762096666578,0.8529594143180046,0.08238260478817684,0.3846153846153846
0.009190998952202767,0.6860070992020069,0.14326005640789718,0.08238260478817684,0.21153846153846156
0.009244852376886659,0.8873735621447059,0.19918788630408235,0.3482537384227476,0.28846153846153844
0.009290999016124513,0.24997998345298766,0.00016002240313639504,0.08238260478817684,0.3653846153846154
0.009313277535804687,0.7702767621233548,0.060408457184006004,0.33751903537459116,0.28846153846153844
0.009380295211371292,0.7406522725453042,0.019722761186566018,0.2945802231819657,0.28846153846153844
0.009401291678949875,0.8069070431556751,0.06016842357930141,0.29433057892503184,0.23076923076923073
0.009660928335735841,0.8349969307961247,0.0,0.08238260478817684,0.2692307692307693
0.009835250033386922,0.8934452480717392,0.154261596623527,0.3482537384227476,0.3653846153846154
0.010029804756490401,0.7898262563719338,0.0678094933290656,0.30556457048705593,0.17307692307692313
0.010124363033881423,0.9707091195388189,0.14646050447062597,0.15452979504206504,0.23076923076923073
0.010219174585911261,0.34519202540767036,0.999979997199608,0.08238260478817684,0.17307692307692313
0.010228326242869512,0.9341455603298725,0.03532494549236853,0.15278228524352797,0.28846153846153844
0.010228733894431574,0.9252715578211317,0.03944552237313248,0.13980078388296677,0.28846153846153844
0.010271051262340736,0.8235874989991723,0.14133978757026,0.08238260478817684,0.326923076923077
0.01033656135076999,0.34806106381275215,0.7271417998519794,0.08238260478817684,0.21153846153846156
0.010406635206981596,0.9636366062611759,0.19102674374412443,0.16501485383328754,0.40384615384615397
0.010454559592971702,0.49111265312658436,0.3628908047126598,0.08238260478817684,0.1923076923076924
0.010539095431073786,0.8219194534148226,0.0778909047266616,0.502034600694011,0.15384615384615385
0.010638476781234418,0.8937788571886089,0.13069829776168662,0.3140524752228075,0.3076923076923078
0.010701376934811657,0.7662067308975418,0.05016702338327361,0.28109943330753673,0.21153846153846156
0.01119277315311007,0.7464570711788407,0.0344448222751188,0.37446638540080385,0.07692307692307698
0.011446179253775002,0.07563585897675407,0.920488868441582,0.08238260478817684,0.2692307692307693
0.011487495583824892,0.48117110144386,0.7662672774188386,0.08238260478817684,0.23076923076923073
0.01150319619930773,0.9703087885985748,0.1904266597323625,0.1612701899792795,0.21153846153846156
0.011531834324567836,0.9563639275134108,0.2093893145040302,0.15228299672966022,0.3076923076923078
0.011566256760156435,0.7584669993861588,0.020122817194407006,0.5262500936165964,0.3076923076923078
0.011676607314327958,0.8363313672636041,0.05272738183345638,0.4508575280225678,0.13461538461538458
0.012009507881707737,0.7705436494168512,0.009121276978776738,0.48555807973637566,0.13461538461538458
0.012148209516548603,0.439670127305239,0.33224651451203213,0.08238260478817684,0.3846153846153846
0.012202994027048275,0.7638714670794522,0.01904266597323634,0.521007564220985,0.3653846153846154
0.01226861145568181,0.9727774960634121,0.16086252075290552,0.16476520957635368,0.23076923076923073
0.01227618798559904,0.7678747764818918,0.020962934810873524,0.5374840851786205,0.15384615384615385
0.012380305571510153,0.9592329659184922,0.2665973236253074,0.16925880620116332,0.3653846153846154
0.012400982430615715,0.8347300435026284,0.0908927249814977,0.47831839628529343,0.09615384615384615
0.012453205249051802,0.7756812298166482,0.036805152721381074,0.5347379983523478,0.07692307692307698
0.012540129105179432,0.7730123568816889,0.05376752745384339,0.5142671692837706,0.2692307692307693
0.01254074178859188,0.8783661159892178,0.12213709919388682,0.35075018099208627,0.576923076923077
0.012712773159864188,0.9581654167445086,0.267877502850399,0.156526949097536,0.40384615384615397
0.01277975465333947,0.19199871894099108,0.8618406576920772,0.08238260478817684,0.21153846153846156
0.012780940219864423,0.3306466679121405,0.39957594063168855,0.08238260478817684,0.17307692307692313
0.01296495268763409,0.9069230563932849,0.011441601824255354,0.055421025039318964,0.1923076923076924
0.01297540689987886,0.2926819504123408,0.46298481787450196,0.20296078088723568,0.34615384615384626
0.012996048782962788,0.9156636152552775,0.0049606944972295786,0.15128441970192474,0.15384615384615385
0.01315157991453475,0.9342122821532464,0.03960554477626843,0.15627730484060215,0.34615384615384626
0.01343453592916033,0.7380501214337183,0.002160302442341777,0.3200439373892203,0.34615384615384626
0.01355473163037324,0.9532280018148336,0.2831596423499292,0.08238260478817684,0.2692307692307693
0.013574840430645496,0.024660385919026417,0.9766967375432563,0.14654117882018125,0.326923076923077
0.01370644193310433,0.7315113827430675,0.02628367971515999,0.26886686471777715,0.7115384615384616
0.013716876848233861,0.7322453228001813,0.027483847738683398,0.2726115285717852,0.2692307692307693
0.013728964078866035,0.7312444954495712,0.02148300762106725,0.21993659035873878,0.34615384615384626
0.013749952103956575,0.8218527315914488,0.006920968935650862,0.15228299672966022,0.34615384615384626
0.013792751899749822,0.734714030265019,0.0302842397935712,0.2606286042389595,0.3846153846153846
0.01380598972088487,0.7329125410339212,0.02680375252535372,0.2553860748433482,0.34615384615384626
0.013889372556344481,0.2084122874909926,0.8674014362010682,0.08238260478817684,0.40384615384615397
0.013899047647556895,0.8726280391790546,0.7884703858540196,0.08238260478817684,0.23076923076923073
0.01394349975885234,0.8307267341001896,0.0822115096113456,0.33602116983298796,0.326923076923077
0.014037690184981688,0.7681416637753877,0.030324245394354854,0.5629477993858751,0.34615384615384626
0.014270530384954405,0.7774159972243717,0.05980837317224408,0.27136330728711583,0.326923076923077
0.014300920929502858,0.7579999466225413,0.05400756105854798,0.2621264697805627,0.3076923076923078
0.01437730132422721,0.5601030184952893,0.3423679315104118,0.08238260478817684,0.1923076923076924
0.014383531880348244,0.8682243988363714,0.7991118756625926,0.08238260478817684,0.21153846153846156
0.014452605904770044,0.775347620699778,0.08197147600664101,0.32279002421549297,0.25
0.014563861011223977,0.8178494221890091,0.0867321424999501,0.4670844047232693,0.326923076923077
0.014644755724872116,0.7281085697509939,0.026403696517512287,0.24465137179519184,0.34615384615384626
0.014645710932082334,0.7281752915743678,0.02396335486968182,0.2496442569338692,0.3076923076923078
0.014832341777192282,0.38929515065787723,0.6933370671894066,0.08238260478817684,0.25
0.015059041876271939,0.822386506178441,0.09245294341207799,0.42639239084304864,0.2692307692307693
0.015070558635931208,0.7741466278790463,0.05512771788050319,0.5934043987318072,0.326923076923077
0.015159918752872814,0.7730790787050628,0.04932690576680754,0.5941533315026087,0.1923076923076924
0.015278126851203888,0.8622861565560862,0.12957814093973186,0.3899443293307037,0.23076923076923073
0.015278312585939258,0.7245055912887983,0.05384753865541203,0.08238260478817684,0.21153846153846156
0.015322411318809737,0.648576156289199,0.6242473946352489,0.08238260478817684,0.2692307692307693
0.015337641567105598,0.582588272972324,0.18846638529394122,0.1477894001048506,0.2692307692307693
0.015386993939632276,0.39583388934852803,0.6845358350169026,0.08238260478817684,0.28846153846153844
0.015390767731754407,0.38349035202434023,0.6794551237173203,0.08238260478817684,0.34615384615384626
0.015495517298193429,0.7662067308975418,0.017762486748144735,0.5289961804428689,0.3653846153846154
0.015567074620147947,0.7681416637753877,0.06144860280439257,0.2658711336345707,0.4423076923076924
0.015617459388346244,0.7647388507833142,0.04004560638489396,0.5247522280749931,0.2692307692307693
0.015701300530295503,0.9653713736688994,0.17506450903126458,0.08238260478817684,0.34615384615384626
0.01581507149816419,0.7461901838853449,0.06552917408437198,0.4189030631350326,0.34615384615384626
0.015909833601336132,0.41191384878165915,0.6876162662772791,0.08238260478817684,0.3653846153846154
0.015970521823065464,0.822386506178441,0.09553337467245449,0.5392315949771576,0.34615384615384626
0.016053703244883533,0.7575996156822973,0.005520772908207405,0.6241106423346731,0.1923076923076924
0.016183207392117094,0.7371160159064825,0.07028984057768106,0.4710787128342112,0.40384615384615397
0.016308246669284765,0.8648215858442978,0.1417798491788851,0.1290660808348104,0.17307692307692313
0.016332417512339603,0.6981504710560731,0.20378853039425504,0.08238260478817684,0.28846153846153844
0.01653845281301103,0.8266567028743761,0.09629348108735192,0.5157650348253738,0.3846153846153846
0.016582106506158656,0.8666230750753956,0.1315384153781527,0.4096662256284794,0.3846153846153846
0.01683154222533867,0.7629373615522164,0.004080571279979406,0.5437251916019672,0.34615384615384626
0.01683808756565397,0.770810536710347,0.03824535434960907,0.547969143969843,0.34615384615384626
0.017357287308973568,0.832728388801409,0.34352809393315065,0.11508600244651372,0.2692307692307693
0.01736927564188928,0.5236729029330911,0.36861160562478723,0.08238260478817684,0.34615384615384626
0.017382467632375498,0.7699431530064855,0.049766967375432625,0.5806725416281798,0.2692307692307693
0.01742912443910072,0.46789345859243636,0.33752725381553406,0.08238260478817684,0.42307692307692313
0.017496508759859086,0.4774346793349167,0.33964755065709173,0.23316773597623386,0.21153846153846156
0.017664134358481354,0.6830713389735517,0.2979217090392656,0.10510023216915895,0.5384615384615387
0.01771049326598817,0.6872748138461124,0.3011621627027785,0.08238260478817684,0.3653846153846154
0.01773695684756138,0.6867410392591207,0.29616146260476484,0.08238260478817684,0.34615384615384626
0.017777490438369847,0.7775494408711199,0.027643870141819793,0.2311705819207629,0.40384615384615397
0.01784428619710976,0.3716138674637699,0.36789150481067345,0.08238260478817684,0.17307692307692313
0.01786540327165942,0.7465905148255889,0.022243114035964684,0.34101405497166537,0.28846153846153844
0.017994065582235486,0.7014865622247723,0.2969615746204468,0.08238260478817684,0.2692307692307693
0.01808341725668905,0.7724785822946967,0.05940831716440309,0.2853433856754125,0.25
0.018103687670302238,0.6969494782353409,0.3009221290980739,0.08238260478817684,0.23076923076923073
0.01814570231471424,0.6880087539032267,0.2996019442721982,0.14554260179244574,0.34615384615384626
0.018191138578893096,0.6854733246150146,0.30132218510591446,0.1727538257982375,0.25
0.018671694642639514,0.7481918385865647,0.030964335006900878,0.35724093167236687,0.3653846153846154
0.019055558891678315,0.43099629026662023,0.5886424099373913,0.08238260478817684,0.3653846153846154
0.019119860498258534,0.7435880327737594,0.03800532074490448,0.08238260478817684,0.3076923076923078
0.019128965118498042,0.7434545891270117,0.03688516392294883,0.29907381980677533,0.326923076923077
0.01913149545274928,0.9168646080760092,0.1833456683935748,0.08238260478817684,0.25
0.01916411963840048,0.4730310389922334,0.33772728181945455,0.08238260478817684,0.28846153846153844
0.01923709409226415,0.8062398249219351,0.07889104474626407,0.5641960206705444,0.15384615384615385
0.01925743204578123,0.9958632469508124,0.2515152121296982,0.08238260478817684,0.34615384615384626
0.019258662236885105,0.611145213376391,0.39405516772348115,0.08238260478817684,0.3846153846153846
0.019302663278109256,0.8276575302249858,0.11581621426999744,0.34725516139501206,0.28846153846153844
0.01931442848812881,0.6129467026074888,0.3908147140599687,0.08238260478817684,0.2692307692307693
0.019314655229234257,0.5980010141717151,0.3903746524513432,0.08238260478817684,0.40384615384615397
0.01931949398091004,0.7519949825188819,0.04120576880763327,0.38095713608108445,0.326923076923077
0.019328367035765348,0.6140142517814724,0.38881443402076243,0.08238260478817684,0.3653846153846154
0.019387644155934414,0.7530625316928659,0.01824255395755392,0.578425743315775,0.34615384615384626
0.019511769232261944,0.6064746857402119,0.39109475326545695,0.08238260478817684,0.40384615384615397
0.019525725870944255,0.7586671648562808,0.03892544956293875,0.5694385500661557,0.11538461538461542
0.0196557618949198,0.756465344684939,0.07161002540355677,0.3724692313453329,0.21153846153846156
0.019705496591544414,0.7571325629186794,0.04872682175504561,0.6575629727638115,0.13461538461538458
0.01974109012082126,0.6146147481918385,0.3998959854379609,0.08238260478817684,0.2692307692307693
0.01977307629559588,0.5193359844137821,0.8882043486088054,0.08238260478817684,0.5384615384615387
0.01992318493775236,0.7405855507219299,0.021643030024203203,0.08238260478817684,0.23076923076923073
0.02005954679735611,0.43346499773145797,0.5403156441901866,0.08238260478817684,0.42307692307692313
0.020204074954965012,0.7979663188235604,0.02148300762106725,0.3195446488753526,0.3076923076923078
0.0202594287303679,0.586858469668259,0.39609545336347063,0.08238260478817684,0.1923076923076924
0.0205069130287574,0.6512450292241583,0.12117696477506845,0.08238260478817684,0.46153846153846156
0.02051313996666937,0.13742026742106828,0.8922849198887843,0.08238260478817684,0.326923076923077
0.020537041856178995,0.8189169713629931,0.00492068889644548,0.08238260478817684,0.28846153846153844
0.020582725364648224,0.7520617043422562,0.03696517512451747,0.3529969793044911,0.7115384615384616
0.020607176015875917,0.7315781045664413,0.0003200448062727901,0.08238260478817684,0.17307692307692313
0.02062911321782801,0.813579225493074,0.08001120156821928,0.5000374466385401,0.25
0.02074446775522576,0.845805866182711,0.29468125537575274,0.08238260478817684,0.3653846153846154
0.020825519257936076,0.7092930155595292,0.14189986598123738,0.17974386499238584,0.3653846153846154
0.021088341144825717,0.9025194160506016,0.21839057468045553,0.08238260478817684,0.25
0.021106143939812583,0.8832368090955189,0.17222411137559268,0.38570037696282794,0.2692307692307693
0.02117486458580964,0.7973658224131948,0.07048986858160156,0.32578575529869935,0.3076923076923078
0.021203330243101393,0.524139955696709,0.9131278378973056,0.08238260478817684,0.1923076923076924
0.021229265566141686,0.7588673303264029,0.04588642409937416,0.5671917517537508,0.25
0.021295533066348904,0.7467906802957109,0.047846698537794996,0.2466485258506628,0.3653846153846154
0.021652890315304818,0.7685419947156313,0.04044566239273495,0.5626981551289413,0.5384615384615387
0.021690414762187027,0.9430195628386133,0.085251935270938,0.08238260478817684,0.326923076923077
0.021996317459112236,0.6948143798873734,0.30684295801412187,0.08238260478817684,0.23076923076923073
0.022016179015093673,0.8032373428701056,0.0778108935250934,0.43537958409266797,0.326923076923077
0.022225095616301926,0.7604686540873786,0.06556917968515563,0.28259729884914,0.3076923076923078
0.022528449887930124,0.4566174704422321,0.97721681035345,0.08238260478817684,0.3076923076923078
0.022902005859158914,0.6344311297339134,0.041325785609985566,0.08238260478817684,0.3846153846153846
0.022902222951706852,0.6512450292241583,0.03796531514411994,0.08238260478817684,0.40384615384615397
0.022971382607078095,0.5964664122341132,0.3770527873902343,0.08238260478817684,0.17307692307692313
0.022986289628691647,0.7698097093597374,0.04120576880763327,0.523004718276456,0.34615384615384626
0.023022085777679724,0.7078918572686754,0.22915208129138032,0.08238260478817684,0.3076923076923078
0.02303391973367286,0.3092289626090903,0.0038405376752748133,0.08238260478817684,0.42307692307692313
0.023034021043528474,0.729109397101604,0.02664373012221688,0.08238260478817684,0.34615384615384626
0.023130242491049113,0.9198003683044644,0.011601624227392193,0.08238260478817684,0.34615384615384626
0.023140591775229202,0.7678747764818918,0.04552637369231727,0.5756796564895025,0.23076923076923073
0.023709777077673078,0.10165737009261,0.8967655471766047,0.08238260478817684,0.34615384615384626
0.023711556030495018,0.7484587258800606,0.013401876262676637,0.31155603265346876,0.3076923076923078
0.023718717672432055,0.8779657850489737,0.13933950753105462,0.3083106573133285,0.34615384615384626
0.023746418681527715,0.7531959753396136,0.03944552237313248,0.5274983149012658,0.3653846153846154
0.02384853780992957,0.7215031092369693,0.021723041225771844,0.08238260478817684,0.23076923076923073
0.023905528221928707,0.7257733059329048,0.00304042565959195,0.3108070998826672,0.3076923076923078
0.024342312397695798,0.9949958632469504,0.29544136179065106,0.08238260478817684,0.3653846153846154
0.024415844055765357,0.7196348981824972,0.7373432280519272,0.08238260478817684,0.25
0.024630746380943647,0.7717446422375829,0.05660792510951573,0.48705594527797885,0.25
0.024909978052305215,0.7686087165390052,0.03092432940611678,0.5359862196370172,0.40384615384615397
0.024974072214895227,0.7549307427473375,0.009401316184265873,0.5117707267144319,0.3076923076923078
0.025083758224656583,0.49251381141743855,0.9472926209669357,0.08238260478817684,0.23076923076923073
0.02511222146980896,0.7295764498652215,0.03008421178965026,0.28783982824475124,0.326923076923077
0.025145385974690182,0.8059729376284392,0.31184365811213555,0.08238260478817684,0.3653846153846154
0.025181828577042653,0.46635885665483445,0.33632708579201065,0.09112015378086227,0.40384615384615397
0.02582952178117881,0.23656889695481587,0.6538915448162741,0.2631250468082982,0.21153846153846156
0.025998488529318298,0.7620699778483544,0.043646110455463294,0.5170132561100431,0.25
0.026021845275318922,0.7392511142544504,0.013441881863460736,0.3492523154504831,0.40384615384615397
0.02605424513200405,0.9643705463182897,0.22667173404276575,0.12856679232094265,0.21153846153846156
0.0262006824979637,0.9791827911073152,0.27183805732802613,0.12157675312679432,0.34615384615384626
0.026256558501551064,0.7654060690170537,0.025883623707319003,0.4992885138677384,0.3653846153846154
0.026296911181902916,0.730844164509328,0.3230852319324704,0.2426542177397209,0.3076923076923078
0.026316778768233018,0.22622701433184766,0.9091672834196789,0.08238260478817684,0.3076923076923078
0.026771903646077844,0.8408017294296617,0.10277438841437814,0.4588461442444517,0.3076923076923078
0.026935204278720315,0.7110945047906265,0.16066249274898503,0.21519334947699528,0.3653846153846154
0.027029859041688198,0.08430969601537264,0.8599603944552237,0.08238260478817684,0.2692307692307693
0.02705780850114392,0.9468227067709305,0.30264236993179017,0.08238260478817684,0.25
0.02718887209651233,0.7640716325495742,0.01896265477166814,0.5140175250268367,0.40384615384615397
0.02723713176988185,0.8732952574127946,0.17406436901166167,0.45060788376563393,0.2692307692307693
0.027248410933808254,0.7930289038938854,0.06032844598243736,0.3432608532840702,0.3076923076923078
0.027740481345074564,0.6763324348127788,0.7120596883563701,0.08238260478817684,0.3846153846153846
0.027887158718906457,0.790159865488804,0.06748944852279326,0.30631350325785756,0.326923076923077
0.02791386472049151,0.39943686781072363,0.3252455343748122,0.08238260478817684,0.3653846153846154
0.027967177825945155,0.5581680856174438,0.2245914428019926,0.08238260478817684,0.3846153846153846
0.028006664548245297,0.8556806960420611,0.1382593563098835,0.08238260478817684,0.3076923076923078
0.028047291006421338,0.7565320665083133,0.01692236913167866,0.4992885138677384,0.326923076923077
0.028467144375601938,0.9565640929835328,0.28551997279619146,0.08238260478817684,0.21153846153846156
0.02853185001553471,0.8315273959806768,0.09309303302462313,0.5242529395611254,0.34615384615384626
0.029051479119670987,0.8440043769516132,0.0908927249814977,0.2416556407119854,0.3653846153846154
0.029095425887758042,0.9931943740158526,0.15138119336707145,0.22667698529595326,0.25
0.029159412710143995,0.34572579999466213,0.7247014582041484,0.08238260478817684,0.40384615384615397
0.02919681293184606,0.7543302463369719,0.018322565159122117,0.08238260478817684,0.25
0.029242357742298664,0.28827831006965754,0.45922429140079624,0.08238260478817684,0.28846153846153844
0.029549676365063116,0.5044570178013827,0.326845758406177,0.08238260478817684,0.40384615384615397
0.02966479210065831,0.5084603272038215,0.2492348928850041,0.08238260478817684,0.28846153846153844
0.029756964772163164,0.6834716699137953,0.3036425099513935,0.08238260478817684,0.40384615384615397
0.029817685557774753,0.7480583949398165,0.04412617766487292,0.23241880320543223,0.4423076923076924
0.02983478521412075,0.7387173396674582,0.013841937871302168,0.08238260478817684,0.3076923076923078
0.029971085564169275,0.7560650137446958,0.028283959754365373,0.4992885138677384,0.3076923076923078
0.03028646435080451,0.4484106861672317,0.14129978196947546,0.11908031055745563,0.4423076923076924
0.030673660970451655,0.7618030905548585,0.012641769847778761,0.5252515165888608,0.326923076923077
0.0310685016599197,0.8224532280018149,0.07957113995959464,0.3757146066854732,0.28846153846153844
0.031074720155343627,0.2802049694414048,0.4750665093113038,0.08238260478817684,0.42307692307692313
0.031129030680447478,0.5124636366062612,0.8856039845578381,0.08238260478817684,0.40384615384615397
0.031236491491594354,0.7361151885558723,0.038805432760586456,0.20296078088723568,0.3846153846153846
0.03130344283332698,0.5111959219621556,0.8893645110315442,0.08238260478817684,0.48076923076923084
0.03130472247328897,0.5090608236141876,0.8822035084911892,0.08238260478817684,0.4423076923076924
0.03152589033060993,0.5117296965491469,0.8904846678534994,0.08238260478817684,0.40384615384615397
0.03152631607321732,0.5157997277749604,0.8896045446362488,0.08238260478817684,0.5000000000000001
0.03152782366035467,0.5107288691985372,0.8959654351609228,0.08238260478817684,0.3846153846153846
0.031534804391835314,0.5163335023619526,0.8880443262056685,0.08238260478817684,0.4423076923076924
0.0315409758505405,0.5061250633857324,0.88844438221351,0.08238260478817684,0.3076923076923078
0.031552214008096824,0.5132642984867488,0.8880043206048849,0.08238260478817684,0.4423076923076924
0.031709039252467264,0.7418532653660359,0.05172724181385435,0.08238260478817684,0.42307692307692313
0.031824234588663236,0.8882409458485678,0.21939071470005755,0.37821104925481186,0.34615384615384626
0.03184084337463755,0.9873228535589418,0.22623167243414066,0.17225453728436976,0.2692307692307693
0.03192511387740349,0.9671061410766233,0.20702898405776793,0.17375240282597296,0.2692307692307693
0.03204696189411904,0.704422322453228,0.3413277858900243,0.13855256259829743,0.34615384615384626
0.032214219641479636,0.7710774240038429,0.03416478306962967,0.7489327708016077,0.21153846153846156
0.03234259852567378,0.8875737276148279,0.7414237993319066,0.08238260478817684,0.3076923076923078
0.03246153388403994,0.59206277189143,0.82867601464205,0.08238260478817684,0.40384615384615397
0.032488675276790335,0.8785662814593398,0.7412237713279861,0.024964425693386923,0.3653846153846154
0.032526122535211144,0.8459393098294588,0.3271658032124498,0.16476520957635368,0.3846153846153846
0.03254293635303607,0.02432677680215667,0.8571600024003363,0.09361659635020096,0.3076923076923078
0.03297208128326101,0.5118631401958951,0.8902046286480108,0.08238260478817684,0.3846153846153846
0.03331218208680853,0.746990845765833,0.025763606904966707,0.18673390418653418,0.34615384615384626
